object_id,right_ascension,declination,segmentation_area,flux_detection_total,fluxerr_detection_total,vis_det,ellipticity,det_quality_flag,flux_vis_1fwhm_aper,fluxerr_vis_1fwhm_aper,flux_y_1fwhm_aper,fluxerr_y_1fwhm_aper,set_id,role,grade,field,tile_id,mag_total,log_area,reference_rank,match_distance_arcsec,match_delta_mag,match_delta_log_area,match_cost,nearest_published_candidate_arcsec,snr_total,color_vis_y,path_vis,zoobot_candidate_neighbour_fraction,dino_candidate_neighbour_fraction
-606755307495538866,60.675530777386776,-49.55388661989282,4008,72.41458892822266,0.2512557208538055,1,0.3839916586875915,0,14.959318161010742,0.0471704490482807,38.598331451416016,0.369195818901062,set_-607087127495633316,reference,unlabelled,south,,19.250434825779426,3.602927712859189,1,84.61908641478176,-0.059660193470691,0.0275089216448289,0.0646056069939526,84.61908641478064,288.21070693294774,1.0291418303477458,data/raw/cutouts/-606755307495538866_VIS.fits,0.2,0.7
-607087127495633316,60.70871278898007,-49.56333168622921,3762,68.5428237915039,0.359496921300888,1,0.0809534862637519,0,12.85665512084961,0.0641671568155288,34.07828903198242,0.2889260053634643,set_-607087127495633316,candidate,A,south,102020061.0,19.31009501925012,3.57541879121436,0,0.0,0.0,0.0,0.0,0.0,190.6631732574301,1.0583744697381858,data/raw/cutouts/-607087127495633316_VIS.fits,0.9,0.7
-608203827493491303,60.82038274569893,-49.34913030126828,785,7.131994247436523,0.1489062011241912,1,0.2344311773777008,2,1.5031375885009766,0.027844876050949,5.421501159667969,0.1684096455574035,set_-608203827493491303,candidate,B,south,102020061.0,21.766972539480484,2.8948696567452528,0,0.0,0.0,0.0,0.0,0.0,47.89588474887138,1.3928020495004696,data/raw/cutouts/-608203827493491303_VIS.fits,0.7,0.5
-608492864493445568,60.84928649732333,-49.34455687126737,724,6.420748233795166,0.1451441198587417,1,0.2236540764570236,2,1.1658592224121094,0.0253984052687883,1.7277477979660034,0.1277096271514892,set_-608203827493491303,reference,unlabelled,south,,21.8810358975562,2.859738566197147,1,69.75937136591332,0.1140633580757146,-0.0351310905481057,0.1795875176288862,69.75937136589808,44.23705376452051,0.4270855890757577,data/raw/cutouts/-608492864493445568_VIS.fits,0.7,0.4
-609723701504645522,60.97237010457565,-50.46455227797104,777,18.684234619140625,0.1133779659867286,1,0.3954288363456726,2,5.633181571960449,0.0336011983454227,12.134456634521484,0.1873209178447723,set_-609723701504645522,candidate,B,south,102019128.0,20.7213117197154,2.890421018800914,0,0.0,0.0,0.0,0.0,0.0,164.7959941469377,0.8331664601485224,data/raw/cutouts/-609723701504645522_VIS.fits,0.8,0.7
-609877994487400704,60.98779946709999,-48.74007045674017,3730,60.534324645996094,0.2777571380138397,1,0.1662334203720092,0,10.45919704437256,0.0417636632919311,27.985206604003903,0.3227238953113556,set_-610047486487275523,reference,unlabelled,south,,19.444995746128857,3.571708831808688,1,60.41934452581796,0.0180436023221766,-0.0831412587527062,0.179558897684411,60.41934452581352,217.9397623364764,1.0685754314684648,data/raw/cutouts/-609877994487400704_VIS.fits,0.7,0.9
-610047486487275523,61.0047486834014,-48.72755230023029,4517,61.548736572265625,0.2905674278736114,1,0.3434504568576813,0,10.63088321685791,0.042578961700201,26.95161819458008,0.2392614632844925,set_-610047486487275523,candidate,A,south,102021014.0,19.42695214380668,3.654850090561394,0,0.0,0.0,0.0,0.0,0.0,211.82256050749632,1.0100387458141749,data/raw/cutouts/-610047486487275523_VIS.fits,0.9,0.7
-610057349504559337,61.00573496612642,-50.455933759909946,790,17.26256561279297,0.1189613342285156,1,0.1789125651121139,0,5.960874557495117,0.0410391353070735,13.18738842010498,0.2305110692977905,set_-609723701504645522,reference,unlabelled,south,,20.807236644281684,2.8976270912904414,1,82.52080882057886,0.0859249245662816,0.0072060724895273,0.0891707562776324,82.52080882056771,145.1107263107263,0.8621220388713597,data/raw/cutouts/-610057349504559337_VIS.fits,0.7,0.4
-610335578478019427,61.0335578440116,-47.8019427549002,4003,63.57219314575195,0.3306535482406616,1,0.1518010199069976,2,11.033062934875488,0.0512256883084774,30.807861328125,0.3104793429374695,set_-610335578478019427,candidate,C,south,102021496.0,19.39183201449966,3.602385590105105,0,0.0,0.0,0.0,0.0,0.0,192.26224392269884,1.1149136382200626,data/raw/cutouts/-610335578478019427_VIS.fits,0.8,0.7
-610656487478104952,61.06564870639258,-47.81049525610951,2682,57.50077819824219,0.2387557029724121,1,0.081575259566307,2,14.042630195617676,0.0554268136620521,36.08854675292969,0.3452591001987457,set_-610335578478019427,reference,unlabelled,south,,19.500815694149164,3.42845877351558,1,83.47802825031653,0.1089836796495049,-0.1739268165895251,0.8942094559647784,83.47802825031094,240.8352030229256,1.0248023368248445,data/raw/cutouts/-610656487478104952_VIS.fits,0.3,0.6
-612388468493726389,61.23884687469332,-49.37263896690335,4191,63.71406936645508,0.293111115694046,1,0.2202266901731491,2,10.867844581604004,0.0423538647592067,31.899126052856445,0.3120546638965606,set_-612388468493726389,candidate,A,south,102020061.0,19.389411639980622,3.622317660833844,0,0.0,0.0,0.0,0.0,0.0,217.37172681284736,1.169088414277744,data/raw/cutouts/-612388468493726389_VIS.fits,0.9,0.6
-612407145493601736,61.24071456545593,-49.36017362481122,3067,68.47034454345703,0.2864392399787903,1,0.6863260269165039,0,10.807499885559082,0.0495049692690372,29.506872177124023,0.3044625520706177,set_-612388468493726389,reference,unlabelled,south,,19.311243716882537,3.4867137759824853,1,45.08834099887832,-0.0781679230980856,-0.135603884851359,0.5293446539228245,45.088340998879225,239.0396809757176,1.0904948393199911,data/raw/cutouts/-612407145493601736_VIS.fits,0.1,0.3
-613524515483265210,61.35245155323109,-48.32652101536063,943,15.461840629577637,0.1489899456501007,1,0.375890702009201,0,4.481653213500977,0.0411939658224582,12.934375762939451,0.2003649920225143,set_-613524515483265210,candidate,C,south,102021014.0,20.92684701865634,2.9745116927373285,0,0.0,0.0,0.0,0.0,0.0,103.77774528416433,1.1507680638373263,data/raw/cutouts/-613524515483265210_VIS.fits,0.5,0.7
-613693645483532599,61.36936452459113,-48.35325997405612,935,16.520179748535156,0.1483653634786605,1,0.6744616627693176,0,3.4616594314575195,0.0292604696005582,7.8695197105407715,0.1659383773803711,set_-613524515483265210,reference,unlabelled,south,,20.854963079074764,2.9708116108725178,1,104.42231625976235,-0.0718839395815749,-0.0037000818648107,0.0671051578999935,104.42231625975008,111.3479545440622,0.8916597226054758,data/raw/cutouts/-613693645483532599_VIS.fits,0.1,0.3
-615566099505695042,61.5566099678491,-50.5695042762499,805,10.219220161437988,0.2046529501676559,1,0.5703057646751404,2,1.2291216850280762,0.0267301853746175,2.449706077575684,0.1384625732898712,set_-615759676505667435,reference,unlabelled,south,,21.376455610920683,2.9057958803678687,1,45.364853534653705,-0.0154231396969031,0.0187415023169119,0.0131885112237083,45.36485353464365,49.93438967318181,0.7487977469595041,data/raw/cutouts/-615566099505695042_VIS.fits,0.7,0.6
-615759676505667435,61.57596762925991,-50.566743554989294,771,10.075079917907717,0.14189413189888,1,0.2387072443962097,2,2.3477139472961426,0.0297111701220273,7.905194282531738,0.2106071859598159,set_-615759676505667435,candidate,C,south,102019129.0,21.391878750617582,2.8870543780509568,0,0.0,0.0,0.0,0.0,0.0,71.00420421252981,1.3181684196146006,data/raw/cutouts/-615759676505667435_VIS.fits,1.0,0.6
-617560137484578866,61.75601377501509,-48.45788663007414,2296,47.14998626708984,0.2247176766395568,1,0.1403803378343582,2,10.793710708618164,0.0506555922329425,28.57809829711914,0.3124189078807831,set_-617560137484578866,candidate,C,south,102021015.0,19.71629607354823,3.360971883725936,0,0.0,0.0,0.0,0.0,0.0,209.8187689200685,1.0571563792612475,data/raw/cutouts/-617560137484578866_VIS.fits,0.9,0.7
-617652722484412174,61.76527220034957,-48.44121740894495,2604,48.32147979736328,0.3132430613040924,1,0.3107631802558899,0,10.260493278503418,0.0593414865434169,34.243011474609375,0.2926195859909057,set_-617560137484578866,reference,unlabelled,south,,19.689649435864425,3.4156409798961542,1,63.95183375559012,-0.0266466376838039,0.0546690961702185,0.0861134979637722,63.95183375560235,154.26193192018832,1.3085092779030618,data/raw/cutouts/-617652722484412174_VIS.fits,0.6,0.7
-620765465496530075,62.07654653393215,-49.65300757614554,1222,24.81232643127441,0.1545649766921997,1,0.098943144083023,2,6.909675598144531,0.0408274084329605,21.745546340942383,0.2949515283107757,set_-620821345496639134,reference,unlabelled,south,,20.413331284714733,3.087071205906536,1,41.36458866016672,-0.106988586128967,-0.0419738539814229,0.1726960151126364,41.36458866017369,160.53006937454927,1.2447816631916704,data/raw/cutouts/-620765465496530075_VIS.fits,0.8,0.8
