object_id,right_ascension,declination,segmentation_area,flux_detection_total,fluxerr_detection_total,vis_det,ellipticity,det_quality_flag,flux_vis_1fwhm_aper,fluxerr_vis_1fwhm_aper,flux_y_1fwhm_aper,fluxerr_y_1fwhm_aper,set_id,role,grade,field,tile_id,mag_total,log_area,reference_rank,match_distance_arcsec,match_delta_mag,match_delta_log_area,match_cost,nearest_published_candidate_arcsec,snr_total,color_vis_y,path_vis,candidate_neighbour_fraction
-533443350291365668,53.34433509135976,-29.136566857134017,1293,16.31640625,0.159031480550766,1,0.2955405414104461,2,3.515571594238281,0.0324443206191062,9.636900901794434,3.287108421325684,set_-533443350291365668,candidate,C,fornax,102042916.0,20.86843872511682,3.111598524880394,0,0.0,0.0,0.0,0.0,0.0,102.5985936463157,1.0948536158667468,data/raw/cutouts/-533443350291365668_VIS.fits,0.9
-533914855273081450,53.39148556983138,-27.30814507438481,776,6.025361061096191,0.1852561831474304,1,0.5932612419128418,0,1.193925142288208,0.0294055696576833,1.980005383491516,0.1406327486038208,set_-533989256272939751,reference,unlabelled,fornax,,21.950042308752693,2.8898617212581885,1,56.29100831101647,-0.1108745915367492,0.0159601233937269,0.1456756026699347,56.2910083110021,32.52448020210529,0.5492231829705067,data/raw/cutouts/-533914855273081450_VIS.fits,0.2
-533989256272939751,53.39892567648313,-27.29397514627413,748,5.440430164337158,0.1677473187446594,1,0.1412139683961868,0,1.088865041732788,0.0256102345883846,5.028582572937012,0.1626771390438079,set_-533989256272939751,candidate,C,fornax,102044825.0,22.06091690028944,2.873901597864461,0,0.0,0.0,0.0,0.0,0.0,32.43229283812541,1.661178827613794,data/raw/cutouts/-533989256272939751_VIS.fits,0.4
-534081174272937149,53.408117445209946,-27.2937149013282,1721,31.676244735717773,0.1801353245973587,1,0.337864339351654,0,8.02412223815918,0.039707962423563,22.945255279541016,0.2891056835651397,set_-534081174272937149,candidate,A,fornax,102044825.0,20.148165775662815,3.2357808703275603,0,0.0,0.0,0.0,0.0,0.0,175.84693511126156,1.1407383945178076,data/raw/cutouts/-534081174272937149_VIS.fits,1.0
-534186634272978405,53.41866346395229,-27.297840554404416,2614,36.11083221435547,0.3760757148265838,1,0.7799896597862244,2,3.039014339447021,0.0332571379840374,8.353198051452637,0.1810751408338546,set_-534081174272937149,reference,unlabelled,fornax,,20.00590625664426,3.4173055832445254,1,36.862724521420894,-0.1422595190185589,0.181524712916965,1.0498096582725682,36.86272452142955,96.02011188360544,1.0978000730443431,data/raw/cutouts/-534186634272978405_VIS.fits,0.0
-534239143282548201,53.42391432259361,-28.25482018047457,715,14.705026626586914,0.2078391909599304,1,0.245173305273056,2,3.91424822807312,0.0491957552731037,9.077715873718262,0.2157528102397918,set_-534239143282548201,candidate,C,fornax,102043549.0,20.98133546193354,2.8543060418010806,0,0.0,0.0,0.0,0.0,0.0,70.75194316658938,0.9133205546302116,data/raw/cutouts/-534239143282548201_VIS.fits,1.0
-534252609275202162,53.42526093026176,-27.52021620221413,1489,19.264299392700195,0.1905619353055954,1,0.3774844110012054,0,3.3699285984039307,0.0313560217618942,4.667267322540283,0.1298585534095764,set_-534380416275091390,reference,unlabelled,fornax,,20.68811695214745,3.1728946977521764,1,57.056033183117066,-0.1108351512188967,0.0457898993873686,0.1917025201132273,57.05603318312195,101.09206417224368,0.3536049426639485,data/raw/cutouts/-534252609275202162_VIS.fits,0.3
-534264558260612632,53.42645580108414,-26.06126322516176,1167,15.872631072998049,0.1881602257490158,1,0.0555450692772865,0,3.2927019596099854,0.0342306159436702,10.895709037780762,0.2062205821275711,set_-534264558260612632,candidate,B,fornax,102046761.0,20.89837769480559,3.0670708560453703,0,0.0,0.0,0.0,0.0,0.0,84.3569942043454,1.2992576876606576,data/raw/cutouts/-534264558260612632_VIS.fits,0.6
-534348827282778372,53.4348827889022,-28.27783727367332,974,15.074047088623049,0.164631962776184,1,0.2879713177680969,2,3.960402250289917,0.0368353463709354,11.312131881713867,8.517016410827637,set_-534239143282548201,reference,unlabelled,fornax,,20.954425331009848,2.988558956878616,1,89.86400578481212,-0.0269101309236923,0.1342529150775351,0.465565772001786,89.86400578480998,91.56209301298382,1.1395129026754105,data/raw/cutouts/-534348827282778372_VIS.fits,0.5
-534380416275091390,53.4380416600934,-27.50913909440813,1340,17.39478874206543,0.1868411004543304,1,0.3410217463970184,0,3.6155343055725098,0.0323327258229255,13.589035987854004,0.1951086074113845,set_-534380416275091390,candidate,C,fornax,102044825.0,20.798952103366343,3.127104798364808,0,0.0,0.0,0.0,0.0,0.0,93.09936999818323,1.437540405358671,data/raw/cutouts/-534380416275091390_VIS.fits,1.0
-534521619260731022,53.45216198228231,-26.073102226758547,979,13.068050384521484,0.1553315073251724,1,0.2619609832763672,0,3.135753631591797,0.0300609618425369,8.18623161315918,0.1582938432693481,set_-534264558260612632,reference,unlabelled,fornax,,21.10947299937322,2.9907826918031377,1,93.4178586380105,0.2110953045676318,-0.0762881642422326,0.6481037583035024,93.4178586380034,84.13006871274807,1.0418552351832222,data/raw/cutouts/-534521619260731022_VIS.fits,0.2
-534850868277647653,53.48508686860889,-27.76476531420212,1321,16.179521560668945,0.238861858844757,1,0.0239577442407608,0,2.093001127243042,0.0324743464589118,7.590409278869629,0.1519090235233307,set_-534850868277647653,candidate,C,fornax,102044186.0,20.87758581228426,3.1209028176145277,0,0.0,0.0,0.0,0.0,0.0,67.735894039008,1.398739329185792,data/raw/cutouts/-534850868277647653_VIS.fits,0.8
-534966034277398211,53.496603437705936,-27.739821154411857,1448,15.325626373291016,0.2825436592102051,1,0.1185015439987182,0,2.7808728218078613,0.0428077206015586,6.477599620819092,0.1465735137462616,set_-534850868277647653,reference,unlabelled,fornax,,20.936454416019828,3.1607685618611283,1,97.00540703220553,0.0588686037355685,0.039865744246601,0.0863052339200561,97.0054070321987,54.24162204216783,0.918082433001384,data/raw/cutouts/-534966034277398211_VIS.fits,0.5
-534976824260024813,53.49768249351134,-26.00248137493295,1047,18.53813743591309,0.1680540144443512,1,0.2971222400665283,2,4.727001190185547,0.0359509885311126,12.912508010864258,0.2267252951860427,set_-534976824260024813,candidate,C,fornax,102046762.0,20.729834756107135,3.0199466816788423,0,0.0,0.0,0.0,0.0,0.0,110.31058970657163,1.0910622307766111,data/raw/cutouts/-534976824260024813_VIS.fits,0.7
-535210776260211557,53.52107766849873,-26.02115573486012,757,17.44874382019043,0.1554920971393585,1,0.6923997402191162,0,4.386970520019531,0.0379583910107612,0.1980877518653869,7.901371479034424,set_-534976824260024813,reference,unlabelled,fornax,,20.795589583881902,2.8790958795000727,1,101.23595139362725,0.0657548277747679,-0.1408508021787695,0.5528014174872216,101.235951393622,112.21627427503368,-3.363267732173613,data/raw/cutouts/-535210776260211557_VIS.fits,0.0
-535213059295368790,53.52130595285387,-29.53687902235428,2235,34.15180969238281,0.2515932321548462,1,0.0923603475093841,0,5.980582237243652,0.0393949821591377,18.975509643554688,0.2606679201126098,set_-535213059295368790,candidate,C,fornax,102042286.0,20.06646569565216,3.349277527467956,0,0.0,0.0,0.0,0.0,0.0,135.74216364994928,1.2536249559342756,data/raw/cutouts/-535213059295368790_VIS.fits,1.0
-535240396295427758,53.52403968219349,-29.542775857853325,2147,33.980159759521484,0.2340096533298492,1,0.2277501672506332,0,6.463249683380127,0.0376715660095214,17.388917922973633,0.2736588716506958,set_-535213059295368790,reference,unlabelled,fornax,,20.071936459009137,3.331832044436249,1,22.890271864947017,0.0054707633569783,-0.0174454830317065,0.0083903843422311,22.890271864940665,145.20836758654832,1.074554059993274,data/raw/cutouts/-535240396295427758_VIS.fits,0.3
-535588787276363392,53.558878786312405,-27.63633920552284,942,12.199227333068848,0.1553152948617935,1,0.3368261456489563,2,2.5821526050567627,0.0294210854917764,9.082348823547363,0.1940252184867859,set_-535588787276363392,candidate,C,fornax,102044825.0,21.184169188807232,2.974050902792877,0,0.0,0.0,0.0,0.0,0.0,78.54491950663498,1.3655406806540156,data/raw/cutouts/-535588787276363392_VIS.fits,0.8
-535682147284814098,53.56821471972441,-28.481409887670523,1140,16.17290687561035,0.2017302960157394,1,0.3501460254192352,0,3.440507650375366,0.038348950445652,8.513493537902832,0.1821919530630111,set_-535684347284873382,reference,unlabelled,fornax,,20.87802978533348,3.0569048513364727,1,21.35338063933082,0.0221028044832856,0.0003811272573721,0.005822704721631,21.353380639333263,80.1709371127305,0.9837132070740536,data/raw/cutouts/-535682147284814098_VIS.fits,0.2
-535684347284873382,53.56843472086663,-28.487338229490124,1139,16.50551986694336,0.1453015655279159,1,0.174017921090126,0,4.642031669616699,0.0345609933137893,14.669994354248049,0.2446226328611374,set_-535684347284873382,candidate,C,fornax,102043550.0,20.8559269808502,3.056523724079101,0,0.0,0.0,0.0,0.0,0.0,113.59492106623074,1.249304619152807,data/raw/cutouts/-535684347284873382_VIS.fits,1.0
-535729168276572863,53.572916869754216,-27.65728638088734,915,11.794925689697266,0.1714380085468292,1,0.3515248000621795,2,2.3770008087158203,0.0318659394979476,4.479056358337402,0.1552130281925201,set_-535588787276363392,reference,unlabelled,fornax,,21.220761977271543,2.9614210940664485,1,87.69679698644244,0.0365927884643113,-0.0126298087264289,0.0254594967508327,87.69679698644653,68.79994576275902,0.6878929939060756,data/raw/cutouts/-535729168276572863_VIS.fits,0.0
-535831637285172777,53.58316373411247,-28.517277728459067,836,20.15777015686035,0.1521250158548355,1,0.3547962307929992,0,5.734475612640381,240.47267150878903,10.222691535949709,0.2022578716278076,set_-535896042285357229,reference,unlabelled,fornax,,20.638893777556795,2.9222062774390163,1,69.45729972504331,-0.0622065127159068,-0.0005191805542437,0.0471389261183385,69.45729972503335,132.50792477218735,0.6276788656735238,data/raw/cutouts/-535831637285172777_VIS.fits,0.3
-535896042285357229,53.58960422940589,-28.535722970121466,837,19.035306930541992,0.1260159909725189,1,0.3450618684291839,0,5.907036304473877,0.0368735417723655,17.432220458984375,0.2611747682094574,set_-535896042285357229,candidate,C,fornax,102043550.0,20.701100290272706,2.92272545799326,0,0.0,0.0,0.0,0.0,0.0,151.05469380225833,1.174957674027041,data/raw/cutouts/-535896042285357229_VIS.fits,0.3
-535940298284818126,53.594029840781566,-28.48181260140423,3571,43.08799362182617,0.3274397552013397,1,0.1325776278972625,0,6.625062942504883,0.0418727844953537,21.49687957763672,0.2395389825105667,set_-535940298284818126,candidate,C,fornax,102043550.0,19.81410932054936,3.552789850192782,0,0.0,0.0,0.0,0.0,0.0,131.59059930072254,1.2779635372382545,data/raw/cutouts/-535940298284818126_VIS.fits,1.0
-536095666284638591,53.60956663855051,-28.46385912946962,3337,51.46614456176758,0.2513369619846344,1,0.3520581424236297,0,10.614395141601562,0.0432181432843208,24.97254180908203,0.2939707338809967,set_-535940298284818126,reference,unlabelled,fornax,,19.621195911134063,3.5233562066547925,1,81.20812636477241,-0.1929134094152935,-0.0294336435379896,0.4408189115660506,81.20812636476809,204.76950208745652,0.9289187446080022,data/raw/cutouts/-536095666284638591_VIS.fits,0.2
-536775386294466519,53.67753861981216,-29.446651914920384,880,14.007917404174805,0.1755701899528503,1,0.2194413244724273,0,2.895780086517334,0.0306754410266876,9.969462394714355,0.1935193836688995,set_-536775386294466519,candidate,C,fornax,102042286.0,21.034066069192036,2.9444826721501687,0,0.0,0.0,0.0,0.0,0.0,79.78528364033016,1.342265405654197,data/raw/cutouts/-536775386294466519_VIS.fits,0.9
-536831965294394527,53.68319659450304,-29.439452755299307,821,14.204434394836426,0.1441598534584045,1,0.2394877076148986,0,3.769319772720337,0.0350910648703575,12.549534797668455,0.2302957624197006,set_-536775386294466519,reference,unlabelled,fornax,,21.01894013682937,2.9143431571194407,1,31.405820854577303,-0.0151259323626611,-0.0301395150307279,0.0260975280343076,31.40582085457813,98.53252520775442,1.3059116111436602,data/raw/cutouts/-536831965294394527_VIS.fits,0.0
-537369594270918252,53.7369594190393,-27.09182529710214,829,16.493349075317383,0.1183231472969055,1,0.0950237214565277,0,5.4100022315979,0.0357836745679378,10.283753395080566,0.1909206658601761,set_-537581789271144818,reference,unlabelled,fornax,,20.856727873131156,2.9185545305502734,1,106.19237877779209,0.0975615635929116,-0.0691117343760012,0.2348372822871572,106.19237877780054,139.39241350579533,0.6973855236037942,data/raw/cutouts/-537369594270918252_VIS.fits,0.2
-537581789271144818,53.75817891108607,-27.114481825241555,972,18.04402732849121,0.1761534363031387,1,0.2298449128866195,2,4.029067516326904,0.0368327870965004,13.734113693237305,0.2365990728139877,set_-537581789271144818,candidate,B,fornax,102045468.0,20.75916630953824,2.987666264926274,0,0.0,0.0,0.0,0.0,0.0,102.43358124129708,1.331490232944577,data/raw/cutouts/-537581789271144818_VIS.fits,0.7
-537688813283843457,53.768881311969245,-28.38434571482498,911,16.46626091003418,0.1721066832542419,1,0.1346528381109237,0,4.620935916900635,0.0418263860046863,14.41418170928955,0.2399598807096481,set_-537688813283843457,candidate,C,fornax,102043550.0,20.85851251854433,2.9595183769729982,0,0.0,0.0,0.0,0.0,0.0,95.67473266398176,1.2351501170745205,data/raw/cutouts/-537688813283843457_VIS.fits,0.9
-537773781263764571,53.77737818932458,-26.3764571290483,1233,22.80168533325196,0.1748877763748169,1,0.4956719875335693,2,4.2626729011535645,0.0335654094815254,9.461291313171388,0.1728772670030594,set_-537773781263764571,candidate,C,fornax,102046114.0,20.50508262988029,3.0909630765957314,0,0.0,0.0,0.0,0.0,0.0,130.37895389774826,0.8656710163677256,data/raw/cutouts/-537773781263764571_VIS.fits,0.8
-537806004283628779,53.7806004358422,-28.36287790826052,1265,17.166112899780273,0.201893150806427,1,0.273721694946289,0,2.839527606964112,0.0276266429573297,6.85925817489624,6.975837707519531,set_-537688813283843457,reference,unlabelled,fornax,,20.813320088727554,3.1020905255118367,1,85.73663905664917,-0.045192429816776,0.1425721485388384,0.5371653813019293,85.73663905665278,85.02573183494947,0.9575776352869138,data/raw/cutouts/-537806004283628779_VIS.fits,0.1
-537934646263849506,53.79346460747614,-26.38495064221745,1789,23.64789390563965,0.2502577006816864,1,0.1565883755683899,0,5.184588432312012,0.0409549549221992,13.494756698608398,0.2006724625825882,set_-537773781263764571,reference,unlabelled,fornax,,20.46551882926977,3.252610340567373,1,60.2204258391512,-0.039563800610523,0.1616472639716417,0.6737472467997022,60.22042583914398,94.49417077366354,1.0386269309738383,data/raw/cutouts/-537934646263849506_VIS.fits,0.3
-538075558272387251,53.80755585490986,-27.238725199488844,1614,31.59052848815918,0.1627148240804672,1,0.0950552150607109,2,8.630370140075684,0.040161520242691,19.251134872436523,0.2531460523605346,set_-538160433272657778,reference,unlabelled,fornax,,20.15110777145338,3.2079035303860515,1,101.10678883116196,0.0964769465085986,-0.015332742716946,0.1180615554320275,101.10678883116331,194.14659153942085,0.8710672862277193,data/raw/cutouts/-538075558272387251_VIS.fits,0.1
-538084615290336075,53.80846152484357,-29.03360756935968,1405,29.91814613342285,0.2139788120985031,1,0.1021600142121315,0,6.486965656280518,0.0412805080413818,14.490232467651367,0.2251823246479034,set_-538177472290137113,reference,unlabelled,fornax,,20.210163302166727,3.1476763242410986,1,77.36144427049115,-0.0963964587967254,-0.0088728270906828,0.1103466971421082,77.36144427048393,139.81826443475308,0.872584385682542,data/raw/cutouts/-538084615290336075_VIS.fits,1.0
-538160433272657778,53.81604336287655,-27.26577786413881,1672,34.5261116027832,0.2099301666021347,1,0.1522316634654998,2,8.514755249023438,0.0470583327114582,20.626365661621094,0.2396054565906524,set_-538160433272657778,candidate,C,fornax,102044826.0,20.05463082494478,3.223236273102997,0,0.0,0.0,0.0,0.0,0.0,164.46474635643014,0.9606263590699344,data/raw/cutouts/-538160433272657778_VIS.fits,1.0
-538177472290137113,53.81774726156274,-29.01371130791849,1434,27.376384735107425,0.1804600059986114,1,0.0695609897375106,0,6.451062202453613,0.03544881939888,17.656082153320312,0.2564079463481903,set_-538177472290137113,candidate,C,fornax,102042917.0,20.30655976096345,3.1565491513317814,0,0.0,0.0,0.0,0.0,0.0,151.70333495011675,1.0931577786249989,data/raw/cutouts/-538177472290137113_VIS.fits,1.0
-538217418279056886,53.82174185431455,-27.90568865868445,1923,18.40473747253418,0.2409419417381286,1,0.3560067415237427,2,2.3826849460601807,0.0285769887268543,12.557353019714355,0.1809635907411575,set_-538217418279056886,candidate,C,fornax,102044186.0,20.737675932509177,3.28397928423848,0,0.0,0.0,0.0,0.0,0.0,76.38660724556478,1.804578706589062,data/raw/cutouts/-538217418279056886_VIS.fits,0.8
